employee_id	lead_id	gross_base_salary	lead_monthly_budget	talent_segment	stagnation_compensation_quadrant	percentage_current_band	percentage_increase_last_12months	years_without_promotion_or_merit	is_talent	is_exceeding_expectations_last_year	high_performers_low_band	is_critical_position_or_successor	zscore_years_without_promotion_or_merit_for_hr_group	percentage_current_band_inv	percentage_increase_last_12months_inv
771	79	10258	7150.03	Not Talent and Not High Performer	Recent Hires	74.0	37.51	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.6375000000000001	0.6494720119614988
588	1310	11950	7094.25	Not Talent and High Performer	Recent Hires	75.0	10.53	0.919917864476386	0.0	1.0	0.0	0.0	0.1384060128119914	0.625	0.9015979814970563
2024	933	9850	5567.4	Talent and Not High Performer	Recent Hires	72.0	9.44	0.919917864476386	1.0	0.0	0.0	1.0	0.1384060128119914	0.6625000000000001	0.9117839454256611
1924	791	10965	4882.1	Not Talent and Not High Performer	Recent Hires	81.0	25.0	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.55	0.7663769741145687
384	780	11755	10825.3	Not Talent and Not High Performer	Recent Hires	56.99999999999999	11.03	0.919917864476386	0.0	0.0	0.0	1.0	0.1384060128119914	0.8500000000000001	0.8969255209793476
1289	1045	9000	6345.2	Not Talent and Not High Performer	Recent Hires	66.0	21.62	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.7375	0.7979628072142789
912	2130	13870	4057.25	Not Talent and Not High Performer	Recent Hires	67.0	10.25	0.919917864476386	0.0	0.0	0.0	1.0	0.1384060128119914	0.7250000000000001	0.9042145593869731
679	383	10950	8368.45	Talent and High Performer	Recent Hires	68.0	6.8	0.919917864476386	1.0	1.0	1.0	1.0	0.1384060128119914	0.7125	0.9364545369591627
1470	1198	14100	6245.6	Not Talent and High Performer	Recent Hires	68.0	16.83	0.919917864476386	0.0	1.0	0.0	1.0	0.1384060128119914	0.7125	0.8427249789739276
1519	1101	10831	6255.6	Talent and High Performer	Recent Hires	68.0	13.82	0.919917864476386	1.0	1.0	1.0	1.0	0.1384060128119914	0.7125	0.8708531912905335
2060	1223	7819	7204.5	Not Talent and Not High Performer	Recent Hires	70.0	24.7	0.919917864476386	0.0	0.0	0.0	0.0	0.13158031729388883	0.6875	0.7691804504251939
1092	1929	7840	14688.4	Not Talent and Not High Performer	Recent Hires	71.0	7.21	0.919917864476386	0.0	0.0	0.0	0.0	0.13158031729388883	0.675	0.9326231193346416
2247	2142	10450	5082.4	Talent and Not High Performer	Recent Hires	72.0	4.5	0.919917864476386	1.0	0.0	0.0	1.0	0.13222353869178607	0.6625000000000001	0.9579478553406223
1061	1191	13900	5549.14	Not Talent and Not High Performer	Recent Hires	81.0	4.51	0.919917864476386	0.0	0.0	0.0	1.0	0.13158031729388883	0.55	0.9578544061302681
2065	519	14108	1880.4	Not Talent and Not High Performer	Recent Hires	88.0	20.17	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.4625	0.811512942715634
1175	667	14465	8202.7	Talent and High Performer	Recent Hires	90.0	14.35	0.919917864476386	1.0	1.0	0.0	1.0	0.13158031729388883	0.4375	0.8659003831417624
1989	667	12640	8202.7	Talent and High Performer	Recent Hires	93.0	20.65	0.919917864476386	1.0	1.0	0.0	1.0	0.13158031729388883	0.4	0.8070273806186338
285	29	15100	3850.0	Talent and High Performer	Recent Hires	94.0	11.85	0.919917864476386	1.0	1.0	0.0	1.0	0.13222353869178607	0.3875	0.8892626857303056
886	780	22500	10825.3	Talent and High Performer	Recent Expensive Hires	109.00000000000001	43.54	0.919917864476386	1.0	1.0	0.0	1.0	0.1384060128119914	0.19999999999999984	0.5931221381179329
268	375	12241	3612.7	Not Talent and Not High Performer	Recent Hires	72.0	3.99	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6625000000000001	0.9627137650686852
505	2142	9330	5082.4	Not Talent and Not High Performer	Recent Hires	84.0	7.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.5125000000000001	0.9345855527520792
366	656	22200	6158.09	Talent and High Performer	Recent Hires	80.0	13.27	0.919917864476386	1.0	1.0	0.0	0.0	0.13222353869178607	0.5625	0.8759928978600131
1401	338	22000	3353.0	Talent and High Performer	Recent Hires	86.0	14.49	0.919917864476386	1.0	1.0	0.0	1.0	0.13222353869178607	0.48750000000000004	0.864592094196804
61	1614	24000	2610.0	Not Talent and High Performer	Recent Hires	93.0	29.73	0.919917864476386	0.0	1.0	0.0	1.0	0.1201168243916507	0.4	0.722175497617045
546	26	13700	9083.02	Not Talent and High Performer	Recent Hires	56.99999999999999	30.18	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.8500000000000001	0.7179702831511074
689	501	10559	7199.56	Not Talent and High Performer	Recent Hires	71.0	36.26	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.675	0.6611531632557704
932	995	17500	9302.84	Talent and High Performer	Recent Hires	73.0	50.9	0.919917864476386	1.0	1.0	1.0	1.0	0.1384060128119914	0.65	0.524343519297262
1431	252	20250	8194.44	Not Talent and Not High Performer	Recent Hires	73.0	8.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13158031729388883	0.65	0.9252406317166619
1182	2495	19665	9450.6	Talent and Not High Performer	Recent Hires	77.0	3.5	0.919917864476386	1.0	0.0	0.0	0.0	0.13222353869178607	0.6000000000000001	0.9672927763760396
1095	2074	18500	6174.05	Talent and Not High Performer	Recent Hires	77.0	8.82	0.919917864476386	1.0	0.0	0.0	1.0	0.13158031729388883	0.6000000000000001	0.9175777964676197
666	525	20800	2851.45	Not Talent and High Performer	Recent Hires	81.0	10.94	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.55	0.8977665638725353
887	2127	19650	4224.0	Talent and High Performer	Recent Hires	82.0	14.5	0.919917864476386	1.0	1.0	0.0	0.0	0.1384060128119914	0.5375	0.8644986449864498
423	656	21000	6158.09	Not Talent and High Performer	Recent Hires	82.0	20.88	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.5375	0.8048780487804879
1140	684	21600	3264.0	Not Talent and High Performer	Recent Hires	84.0	16.76	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.5125000000000001	0.8433791234464068
2109	1991	19500	6585.0	Not Talent and High Performer	Forgotten Specialists	88.0	12.57	0.919917864476386	0.0	1.0	0.0	0.0	0.13866435790613932	0.4625	0.882534342584805
389	904	21305	6253.2	Not Talent and High Performer	Recent Hires	89.0	10.16	0.919917864476386	0.0	1.0	0.0	1.0	0.1384060128119914	0.45	0.9050556022801607
2171	46	25450	6706.67	Not Talent and High Performer	Recent Hires	92.0	8.62	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.41250000000000003	0.9194467806747032
1240	1471	15200	4643.85	Not Talent and Not High Performer	Recent Hires	73.0	17.83	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.65	0.8333800579385104
1533	1499	14700	3568.85	Not Talent and High Performer	Forgotten Specialists	92.0	9.87	0.919917864476386	0.0	1.0	0.0	1.0	0.1384060128119914	0.41250000000000003	0.9077656293804317
2287	1108	8000	3006.25	Not Talent and Not High Performer	Recent Hires	59.0	11.11	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.8250000000000001	0.8961779272965144
1305	1070	9767	2076.65	Not Talent and Not High Performer	Recent Hires	61.0	15.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.8	0.8598261844687412
1660	49	7020	2076.45	Not Talent and Not High Performer	Recent Hires	63.0	50.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.775	0.5327539482291375
208	49	7200	2076.45	Not Talent and Not High Performer	Recent Hires	65.0	37.88	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.75	0.6460143911783944
1694	1929	8800	14688.4	Not Talent and Not High Performer	Recent Hires	65.0	9.62	0.919917864476386	0.0	0.0	0.0	0.0	0.13158031729388883	0.75	0.9101018596392859
617	38	9090	6944.4	Not Talent and Not High Performer	Recent Hires	67.0	28.39	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.7250000000000001	0.7346976918045042
926	2130	10736	4057.25	Not Talent and High Performer	Recent Hires	67.0	9.74	0.919917864476386	0.0	1.0	0.0	0.0	0.1384060128119914	0.7250000000000001	0.9089804691150359
1226	539	8000	2328.45	Not Talent and Not High Performer	Recent Hires	67.0	25.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.7250000000000001	0.7663769741145687
2200	1359	9285	5136.35	Not Talent and Not High Performer	Recent Hires	68.0	19.61	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.7125	0.8167460984954676
2299	299	8620	2521.45	Talent and Not High Performer	Recent Hires	68.0	14.93	0.919917864476386	1.0	0.0	0.0	1.0	0.13222353869178607	0.7125	0.8604803289412205
1228	565	15350	8846.29	Talent and High Performer	Recent Hires	69.0	25.1	0.919917864476386	1.0	1.0	1.0	0.0	0.13222353869178607	0.7000000000000001	0.7654424820110269
313	460	9600	2430.0	Not Talent and Not High Performer	Recent Hires	71.0	22.29	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.675	0.7917017101205494
1546	1079	9614	4900.4	Not Talent and Not High Performer	Recent Hires	71.0	26.5	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.675	0.7523595925614428
1242	178	8500	963.15	Not Talent and Not High Performer	Recent Hires	72.0	49.12	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6625000000000001	0.5409774787403047
2124	461	10500	2860.0	Not Talent and Not High Performer	Recent Hires	72.0	50.26	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6625000000000001	0.530324268759929
2470	1793	8000	5543.4	Not Talent and Not High Performer	Recent Hires	72.0	0.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6625000000000001	1.0
1478	1079	9875	4900.4	Not Talent and Not High Performer	Recent Hires	73.0	12.86	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.65	0.8798243154845341
1690	1471	12740	4643.85	Not Talent and Not High Performer	Recent Hires	74.0	11.75	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.6375000000000001	0.8901971778338472
875	1310	15490	7094.25	Not Talent and Not High Performer	Forgotten Specialists	75.0	8.79	0.919917864476386	0.0	0.0	0.0	1.0	0.1384060128119914	0.625	0.9178581440986823
2280	1108	11100	3006.25	Not Talent and Not High Performer	Recent Hires	76.0	19.35	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6125	0.8191757779646761
2466	2471	8464	2811.05	Not Talent and Not High Performer	Recent Hires	76.0	0.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13288012891951134	0.6125	1.0
2116	1051	11137	2792.95	Talent and High Performer	Recent Hires	77.0	11.73	0.919917864476386	1.0	1.0	0.0	1.0	0.13158031729388883	0.6000000000000001	0.8903840762545556
1638	1093	13547	3485.9	Not Talent and High Performer	Recent Hires	79.0	14.4	0.919917864476386	0.0	1.0	0.0	1.0	0.13158031729388883	0.5750000000000001	0.8654331370899915
776	1327	10800	1920.75	Talent and High Performer	Recent Hires	79.0	12.59	0.919917864476386	1.0	1.0	0.0	0.0	0.13222353869178607	0.5750000000000001	0.8823474441640967
1568	2130	10793	4057.25	Talent and High Performer	Recent Hires	79.0	19.83	0.919917864476386	1.0	1.0	0.0	1.0	0.1384060128119914	0.5750000000000001	0.8146902158676759
1654	699	13500	1235.0	Not Talent and Not High Performer	Recent Hires	79.0	8.19	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.5750000000000001	0.9234650967199327
1708	768	11000	5405.45	Not Talent and Not High Performer	Recent Hires	81.0	19.57	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.55	0.8171198953368843
1894	655	11000	1700.0	Talent and Not High Performer	Recent Hires	81.0	12.24	0.919917864476386	1.0	0.0	0.0	1.0	0.13222353869178607	0.55	0.8856181665264928
2028	762	11000	4842.65	Talent and High Performer	Recent Hires	81.0	15.79	0.919917864476386	1.0	1.0	0.0	1.0	0.13222353869178607	0.55	0.8524436968507615
1086	375	11780	3612.7	Talent and High Performer	Forgotten Specialists	81.0	12.78	0.919917864476386	1.0	1.0	0.0	0.0	0.13222353869178607	0.55	0.8805719091673675
1206	570	8938	4188.0	Not Talent and Not High Performer	Recent Hires	81.0	15.49	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.55	0.8552471731613868
1194	1471	14000	4643.85	Talent and Not High Performer	Recent Hires	82.0	20.69	0.919917864476386	1.0	0.0	0.0	1.0	0.13222353869178607	0.5375	0.8066535837772171
1444	1355	18000	5855.1	Talent and Not High Performer	Recent Hires	85.0	20.0	0.919917864476386	1.0	0.0	0.0	1.0	0.13222353869178607	0.5	0.8131015792916549
1766	889	13659	9181.45	Not Talent and Not High Performer	Recent Hires	85.0	15.5	0.919917864476386	0.0	0.0	0.0	1.0	0.1384060128119914	0.5	0.8551537239510326
165	144	9543	1077.15	Not Talent and Not High Performer	Recent Hires	86.0	14.11	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.48750000000000004	0.8681431641902626
2296	481	11800	4723.0	Not Talent and Not High Performer	Recent Hires	87.0	7.27	0.919917864476386	0.0	0.0	0.0	1.0	0.1384060128119914	0.47500000000000003	0.9320624240725166
451	2406	12000	4815.0	Not Talent and Not High Performer	Recent Hires	88.0	22.45	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.4625	0.7902065227548827
2472	156	12000	3590.95	Not Talent and Not High Performer	Recent Hires	88.0	0.0	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.4625	1.0
455	714	14100	3588.45	Talent and High Performer	Recent Hires	88.0	13.13	0.919917864476386	1.0	1.0	0.0	0.0	0.13222353869178607	0.4625	0.8773011868049715
683	37	14242	3918.55	Talent and High Performer	Recent Hires	89.0	14.95	0.919917864476386	1.0	1.0	0.0	1.0	0.13222353869178607	0.45	0.860293430520512
50	37	14284	3918.55	Not Talent and Not High Performer	Forgotten Specialists	89.0	15.28	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.45	0.8572096065788244
1027	667	12094	8202.7	Talent and Not High Performer	Recent Hires	89.0	33.27	0.919917864476386	1.0	0.0	0.0	0.0	0.13158031729388883	0.45	0.689094477151668
253	1495	14402	4676.4	Not Talent and Not High Performer	Recent Hires	90.0	14.94	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.4375	0.8603868797308662
2236	315	14332	5868.54	Not Talent and High Performer	Recent Hires	90.0	10.25	0.919917864476386	0.0	1.0	0.0	0.0	0.13222353869178607	0.4375	0.9042145593869731
2465	1366	14500	3721.0	Not Talent and Not High Performer	Recent Hires	91.0	0.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.42500000000000004	1.0
629	542	14100	1288.0	Not Talent and Not High Performer	Forgotten Specialists	97.0	12.43	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.35000000000000003	0.8838426315297636
229	1093	15779	3485.9	Not Talent and Not High Performer	Forgotten Specialists	99.0	3.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13158031729388883	0.325	0.9719652368937483
195	1495	16396	4676.4	Not Talent and High Performer	Acknowledged Veterans	102.0	4.5	0.919917864476386	0.0	1.0	0.0	0.0	0.13222353869178607	0.28750000000000003	0.9579478553406223
783	623	14000	6316.55	Not Talent and Not High Performer	Recent Expensive Hires	103.0	25.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13158031729388883	0.275	0.7663769741145687
2178	1327	17640	1920.75	Not Talent and High Performer	Recent Expensive Hires	110.00000000000001	12.36	0.919917864476386	0.0	1.0	0.0	0.0	0.13222353869178607	0.18749999999999983	0.8844967760022427
616	26	11700	9083.02	Talent and Not High Performer	Recent Hires	73.0	35.26	0.919917864476386	1.0	0.0	0.0	0.0	0.13222353869178607	0.65	0.6704980842911876
1706	699	11200	1235.0	Talent and High Performer	Recent Hires	77.0	5.16	0.919917864476386	1.0	1.0	0.0	0.0	0.13222353869178607	0.6000000000000001	0.951780207457247
1987	762	10690	4842.65	Talent and High Performer	Recent Hires	79.0	33.63	0.919917864476386	1.0	1.0	0.0	1.0	0.13222353869178607	0.5750000000000001	0.6857303055789178
340	780	13200	10825.3	Not Talent and High Performer	Recent Hires	83.0	18.92	0.919917864476386	0.0	1.0	0.0	1.0	0.1384060128119914	0.525	0.8231940940099056
256	714	14200	3588.45	Talent and Not High Performer	Forgotten Specialists	89.0	13.67	0.919917864476386	1.0	0.0	0.0	0.0	0.13222353869178607	0.45	0.8722549294458461
2235	114	17500	7777.8	Not Talent and High Performer	Recent Hires	85.0	18.85	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.5	0.8238482384823848
1079	46	25128	6706.67	Not Talent and High Performer	Recent Hires	91.0	43.98	0.919917864476386	0.0	1.0	0.0	1.0	0.13222353869178607	0.42500000000000004	0.5890103728623494
947	2510	80000	28804.05	Talent and High Performer	Recent Expensive Hires	108.0	14.29	0.919917864476386	1.0	1.0	0.0	1.0	0.13222353869178607	0.21250000000000002	0.8664610784038874
2464	188	70000	21287.9	Not Talent and Not High Performer	Recent Expensive Hires	108.0	0.0	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.21250000000000002	1.0
2095	570	5016	4188.0	Not Talent and Not High Performer	Recent Hires	45.0	43.11	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	1.0	0.5971404541631623
1154	2170	6000	5171.15	Not Talent and Not High Performer	Recent Hires	54.0	27.66	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.8875000000000001	0.7415194841603588
1330	933	7950	5567.4	Not Talent and Not High Performer	Recent Hires	57.99999999999999	25.59	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.8375	0.7608634707036726
1390	1310	5170	7094.25	Not Talent and Not High Performer	Recent Hires	61.0	29.25	0.919917864476386	0.0	0.0	0.0	1.0	0.1384060128119914	0.8	0.7266610597140454
847	32	8770	21130.14	Not Talent and Not High Performer	Recent Hires	64.0	9.07	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.7625000000000001	0.9152415662087654
1569	664	9100	7017.85	Not Talent and Not High Performer	Recent Hires	67.0	20.58	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.7250000000000001	0.807681525091113
1512	413	7800	1174.8	Not Talent and Not High Performer	Recent Hires	70.0	11.6	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6875	0.8915989159891599
1862	1774	10250	1076.7	Not Talent and Not High Performer	Recent Hires	70.0	18.57	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.6875	0.8264648163723015
782	2074	10400	6174.05	Not Talent and Not High Performer	Recent Hires	71.0	4.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13158031729388883	0.675	0.962620315858331
1590	1818	15800	790.0	Talent and High Performer	Recent Hires	71.0	30.59	0.919917864476386	1.0	1.0	1.0	1.0	0.1384060128119914	0.675	0.7141388655265862
766	1045	12300	6345.2	Not Talent and Not High Performer	Recent Hires	72.0	20.36	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6625000000000001	0.8097374077189048
410	2130	8062	4057.25	Not Talent and Not High Performer	Recent Hires	73.0	9.72	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.65	0.9091673675357443
1928	632	11730	4222.0	Not Talent and Not High Performer	Recent Hires	73.0	31.8	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.65	0.7028315110737314
2184	228	10500	2702.7	Not Talent and Not High Performer	Recent Hires	77.0	16.67	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6000000000000001	0.8442201663395944
1055	2074	9643	6174.05	Not Talent and Not High Performer	Recent Hires	81.0	4.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13158031729388883	0.55	0.962620315858331
1681	1366	9000	3721.0	Not Talent and Not High Performer	Recent Hires	81.0	25.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.55	0.7663769741145687
11	146	13097	5688.15	Not Talent and Not High Performer	Forgotten Specialists	82.0	3.99	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.5375	0.9627137650686852
1458	1421	8396	3822.25	Not Talent and Not High Performer	Forgotten Specialists	82.0	19.35	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.5375	0.8191757779646761
2468	725	12000	5594.2	Not Talent and Not High Performer	Recent Hires	82.0	0.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13158031729388883	0.5375	1.0
584	570	9176	4188.0	Not Talent and Not High Performer	Recent Hires	83.0	19.59	0.919917864476386	0.0	0.0	0.0	1.0	0.13222353869178607	0.525	0.816932996916176
330	1366	11500	3721.0	Not Talent and Not High Performer	Forgotten Specialists	85.0	22.82	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.5	0.7867489019717783
1934	1088	13790	1391.7	Not Talent and High Performer	Recent Hires	86.0	31.33	0.919917864476386	0.0	1.0	0.0	1.0	0.13158031729388883	0.48750000000000004	0.7072236239603775
1699	115	12000	7670.4	Not Talent and Not High Performer	Recent Hires	88.0	23.71	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.4625	0.778431922250257
7	923	14300	8620.1	Not Talent and Not High Performer	Recent Hires	89.0	12.66	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.45	0.8816932996916176
336	338	14500	3353.0	Not Talent and Not High Performer	Recent Hires	91.0	5.84	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.42500000000000004	0.9454256611531632
1441	1166	11000	550.0	Not Talent and Not High Performer	Recent Hires	93.0	15.79	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.4	0.8524436968507615
799	2379	13000	1275.0	Not Talent and Not High Performer	Recent Hires	96.0	22.98	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.36250000000000004	0.7852537146061115
10	664	15636	7017.85	Not Talent and Not High Performer	Forgotten Specialists	98.0	3.49	0.919917864476386	0.0	0.0	0.0	0.0	0.1384060128119914	0.3375	0.9673862255863938
1347	1100	14000	1309.4	Not Talent and High Performer	Acknowledged Veterans	103.0	10.88	0.919917864476386	0.0	1.0	0.0	0.0	0.13158031729388883	0.275	0.8983272591346603
1023	527	17600	1380.0	Talent and High Performer	Acknowledged Veterans	110.00000000000001	9.56	0.919917864476386	1.0	1.0	0.0	0.0	0.13288012891951134	0.18749999999999983	0.910662554901411
984	904	27170	6253.2	Not Talent and High Performer	Acknowledged Veterans	112.99999999999999	28.16	0.919917864476386	0.0	1.0	0.0	1.0	0.1384060128119914	0.1500000000000002	0.7368470236426502
89	133	10378	11394.44	Not Talent and Not High Performer	Recent Hires	70.0	12.34	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.6875	0.884683674422951
301	252	17250	8194.44	Not Talent and High Performer	Recent Hires	72.0	15.0	0.919917864476386	0.0	1.0	0.0	0.0	0.13158031729388883	0.6625000000000001	0.8598261844687412
488	1898	33500	6170.0	Not Talent and High Performer	Recent Hires	79.0	19.22	0.919917864476386	0.0	1.0	0.0	1.0	0.1384060128119914	0.5750000000000001	0.8203906176992805
2471	1003	22000	3173.6	Not Talent and Not High Performer	Recent Hires	92.0	0.0	0.919917864476386	0.0	0.0	0.0	0.0	0.13288012891951134	0.41250000000000003	1.0
227	947	40000	11213.72	Not Talent and Not High Performer	Recent Expensive Hires	102.0	26.14	0.919917864476386	0.0	0.0	0.0	0.0	0.13222353869178607	0.28750000000000003	0.7557237641341931
824	408	25581	11588.45	Not Talent and Not High Performer	Acknowledged Veterans	107.0	8.67	0.919917864476386	0.0	0.0	0.0	1.0	0.1384060128119914	0.225	0.9189795346229324
2045	1875	7530	3409.3	Talent and High Performer	Recent Hires	73.0	17.66	0.9226557152635181	1.0	1.0	1.0	1.0	0.13263335950691235	0.65	0.8349686945145314
239	348	15140	16833.88	Talent and High Performer	Recent Hires	73.0	9.71	0.9226557152635181	1.0	1.0	1.0	1.0	0.13263335950691235	0.65	0.9092608167460985
345	780	11800	10825.3	Not Talent and High Performer	Recent Hires	74.0	47.5	0.9226557152635181	0.0	1.0	0.0	0.0	0.13887682919843294	0.6375000000000001	0.5561162508176806
1539	1413	12600	4051.25	Not Talent and Not High Performer	Recent Hires	74.0	32.63	0.9226557152635181	0.0	0.0	0.0	1.0	0.13263335950691235	0.6375000000000001	0.695075226614335
1328	1102	15435	4430.2	Talent and High Performer	Recent Hires	75.0	10.25	0.9226557152635181	1.0	1.0	0.0	1.0	0.13263335950691235	0.625	0.9042145593869731
2011	633	9100	4137.75	Not Talent and Not High Performer	Recent Hires	67.0	35.54	0.9226557152635181	0.0	0.0	0.0	1.0	0.13887682919843294	0.7250000000000001	0.6678815064012709
309	318	13015	4221.8	Not Talent and High Performer	Recent Hires	81.0	5.0	0.9226557152635181	0.0	1.0	0.0	1.0	0.13198651161721242	0.55	0.9532753948229137
1515	1944	9000	990.5	Not Talent and Not High Performer	Recent Hires	81.0	18.42	0.9226557152635181	0.0	0.0	0.0	1.0	0.13263335950691235	0.55	0.8278665545276142
1082	1482	12000	4018.75	Talent and High Performer	Forgotten Specialists	82.0	10.34	0.9226557152635181	1.0	1.0	0.0	1.0	0.13887682919843294	0.5375	0.9033735164937856
164	348	14450	16833.88	Not Talent and High Performer	Recent Hires	84.0	9.47	0.9226557152635181	0.0	1.0	0.0	1.0	0.13887682919843294	0.5125000000000001	0.9115035977945986
2025	1495	14700	4676.4	Talent and High Performer	Recent Hires	92.0	17.6	0.9226557152635181	1.0	1.0	0.0	1.0	0.13263335950691235	0.41250000000000003	0.8355293897766563
1696	1667	19777	8442.15	Not Talent and Not High Performer	Recent Hires	96.0	14.95	0.9226557152635181	0.0	0.0	0.0	1.0	0.13263335950691235	0.36250000000000004	0.860293430520512
1012	1010	15628	3965.6	Not Talent and High Performer	Forgotten Specialists	98.0	7.0	0.9226557152635181	0.0	1.0	0.0	1.0	0.13198651161721242	0.3375	0.9345855527520792
331	1310	11300	7094.25	Not Talent and High Performer	Recent Hires	71.0	11.77	0.9226557152635181	0.0	1.0	0.0	1.0	0.13887682919843294	0.675	0.8900102794131389
1556	1366	10300	3721.0	Not Talent and Not High Performer	Recent Hires	93.0	19.77	0.9226557152635181	0.0	0.0	0.0	1.0	0.13263335950691235	0.4	0.815250911129801
911	32	15785	21130.14	Talent and Not High Performer	Recent Hires	76.0	14.94	0.9226557152635181	1.0	0.0	0.0	1.0	0.13887682919843294	0.6125	0.8603868797308662
215	279	21000	3091.75	Not Talent and Not High Performer	Recent Hires	71.0	20.5	0.9226557152635181	0.0	0.0	0.0	1.0	0.13263335950691235	0.675	0.8084291187739463
70	501	14267	7199.56	Not Talent and Not High Performer	Forgotten Specialists	74.0	13.4	0.9226557152635181	0.0	0.0	0.0	0.0	0.13263335950691235	0.6375000000000001	0.8747780581254088
359	9	18405	5471.23	Talent and High Performer	Recent Hires	77.0	21.85	0.9226557152635181	1.0	1.0	0.0	1.0	0.13887682919843294	0.6000000000000001	0.795813475376133
1201	515	21500	14588.28	Not Talent and Not High Performer	Recent Hires	78.0	13.16	0.9226557152635181	0.0	0.0	0.0	0.0	0.13198651161721242	0.5875	0.8770208391739089
1463	501	12906	7199.56	Not Talent and High Performer	Recent Hires	81.0	26.5	0.9226557152635181	0.0	1.0	0.0	0.0	0.13263335950691235	0.55	0.7523595925614428
